# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.2.9
#@/tick	379685
#@/user_id	hotoo.rmbp
ling 	令	c=7 d=1.50196e-109 t=379685
ling 	另	c=87 d=0.134372 t=379685
ling 	嶺	c=4 d=2.25207e-198 t=379685
ling 	玲	c=2 d=1.29548e-75 t=379685
ling 	陵	c=1 d=1 t=65987
ling 	零	c=3 d=3.08484e-47 t=379685
ling 	靈	c=1 d=4.49314e-30 t=379685
ling 	領	c=38 d=1.13006e-05 t=379685
ling bao 	拎包	c=0 d=0 t=379685
ling bao ru zhu 	拎包入住	c=1 d=0 t=379685
ling chen 	凌晨	c=18 d=0.0224829 t=379685
ling cun 	另存	c=3 d=6.68829e-298 t=379685
ling cun zheng qu 	零存整取	c=1 d=3.22892e-84 t=379685
ling dao 	領導	c=5 d=1.69353e-150 t=379685
ling gan 	靈感	c=2 d=6.69208e-99 t=379685
ling huo 	靈活	c=7 d=5.53443e-41 t=379685
ling huo xing 	靈活性	c=4 d=3.00602e-66 t=379685
ling jun 	領軍	c=1 d=1 t=49241
ling luan 	凌亂	c=4 d=1.00089e-128 t=379685
ling min 	靈敏	c=2 d=1.09199e-94 t=379685
ling pai 	令牌	c=3 d=6.70777e-302 t=379685
ling pian 	靈片	c=1 d=4.63934e-230 t=379685
ling qian 	零錢	c=5 d=1.13823e-317 t=379685
ling qing 	靈清	c=1 d=2.61561e-47 t=379685
ling qing gao ming 	另請高明	c=1 d=4.26067e-52 t=379685
ling qu 	領取	c=6 d=1.39425e-204 t=379685
ling ren 	令人	c=4 d=1.02135e-72 t=379685
ling shi 	零食	c=92 d=0.0341358 t=379685
ling shi guan 	領事館	c=1 d=7.99067e-156 t=379685
ling ting 	聆聽	c=1 d=0 t=379685
ling tong 	靈通	c=1 d=1 t=104683
ling tou 	零頭	c=0 d=1.25694e-103 t=379685
ling tou gou sui 	零頭狗碎	c=1 d=1.26324e-102 t=379685
ling wai 	另外	c=376 d=0.0239182 t=379685
ling xi 	玲曦	c=49 d=1 t=101500
ling xing 	菱形	c=2 d=1.51685 t=60067
ling yan xiang dai 	另眼相待	c=1 d=2.34789e-247 t=379685
ling yang 	羚羊	c=2 d=0 t=379685
ling yang 	領養	c=1 d=0 t=379685
ling yi 	靈異	c=2 d=0 t=379685
ling yi ge 	另一個	c=1 d=2.04282e-139 t=379685
ling yi zhang 	另一張	c=2 d=8.1585e-224 t=379685
ling yi zhong 	另一種	c=2 d=0 t=379685
ling yin 	靈隱	c=3 d=0 t=379685
ling yin si 	靈隱寺	c=1 d=0 t=379685
ling yong 	領用	c=2 d=0.00123708 t=379685
ling yu 	領域	c=4 d=1.5516e-21 t=379685
ling yun 	凌雲	c=1 d=2.66229e-108 t=379685
ling zheng 	領證	c=3 d=1.44131e-124 t=379685
liu 	六	c=21 d=7.58109e-37 t=379685
liu 	劉	c=13 d=7.98057e-53 t=379685
liu 	流	c=19 d=3.16196e-14 t=379685
liu 	溜	c=3 d=2.65478e-16 t=379685
liu 	留	c=33 d=5.99537e-41 t=379685
liu bai 	六百	c=2 d=5.96287e-124 t=379685
liu bai 	留白	c=4 d=7.02495e-25 t=379685
liu bai yuan 	六百元	c=1 d=0 t=379685
liu bing 	溜冰	c=4 d=1.86867e-149 t=379685
liu bing ka 	溜冰卡	c=3 d=5.52337e-135 t=379685
liu chang 	流暢	c=8 d=1.83818e-15 t=379685
liu chang ming 	劉常明	c=3 d=0 t=379685
liu che 	溜車	c=1 d=2.92964e-263 t=379685
liu cheng 	流程	c=170 d=0.0176857 t=379685
liu cheng tu 	流程圖	c=5 d=1.42813e-16 t=379685
liu chu 	流出	c=3 d=6.799e-109 t=379685
liu cun 	留存	c=9 d=7.79504e-37 t=379685
liu cun lv 	留存率	c=4 d=2.11572e-81 t=379685
liu de hua 	劉德華	c=3 d=4.58458e-208 t=379685
liu dong xing 	流動性	c=1 d=1.19918e-78 t=379685
liu gan 	流感	c=1 d=1 t=55163
liu gou 	遛狗	c=8 d=0.143704 t=379685
liu huang 	硫磺	c=1 d=2.3546e-163 t=379685
liu jun 	劉軍	c=22 d=6.06369e-86 t=379685
liu lan 	瀏覽	c=6 d=1.23532e-45 t=379685
liu lan liang 	瀏覽量	c=2 d=2.49266e-45 t=379685
liu lan qi 	瀏覽器	c=325 d=1.36554 t=379685
liu lang 	流浪	c=1 d=1 t=56819
liu lian 	榴槤	c=2 d=1 t=91663
liu lian 	榴蓮	c=8 d=1.7065e-101 t=379685
liu liang 	流量	c=69 d=0.625002 t=379685
liu liu 	遛遛	c=1 d=1 t=379269
liu lou 	六樓	c=1 d=1 t=70355
liu mang 	流氓	c=6 d=8.93435e-87 t=379685
liu mei ti 	流媒體	c=1 d=0 t=379685
liu ming 	留名	c=2 d=1.58091e-95 t=379685
liu nong 	流膿	c=1 d=1 t=106258
liu po 	遛坡	c=2 d=1.00004e-118 t=379685
liu qin 	柳欽	c=2 d=5.45615e-94 t=379685
liu qing 	柳青	c=2 d=4.72644e-96 t=379685
liu ru 	流入	c=3 d=6.76509e-109 t=379685
liu shi 	六十	c=3 d=4.53415e-78 t=379685
liu shi 	流失	c=2 d=6.66168e-164 t=379685
liu shi 	流式	c=4 d=0.00036638 t=379685
liu shi da shou 	六十大壽	c=6 d=0 t=379685
liu shi lv 	流失率	c=3 d=5.30281e-162 t=379685
liu shui 	流水	c=9 d=1.62574e-217 t=379685
liu shui zhang 	流水帳	c=1 d=4.09991e-217 t=379685
liu tiao 	六條	c=1 d=1 t=41293
liu wa 	六娃	c=1 d=0 t=379685
liu xia 	留下	c=5 d=2.02861e-57 t=379685
liu xia lai 	留下來	c=1 d=1 t=38712
liu xiang 	劉翔	c=1 d=2.84778e-165 t=379685
liu xiang 	流向	c=46 d=0.00240549 t=379685
liu xiang tu 	流向圖	c=23 d=3.78281e-41 t=379685
liu xiao 	劉瀟	c=2 d=1 t=54041
liu xiao cha kan 	留校察看	c=1 d=0 t=379685
liu xing 	流星	c=1 d=1.90813e-72 t=379685
liu xing 	流行	c=3 d=7.01867e-42 t=379685
liu xing bing 	流行病	c=1 d=1 t=52003
liu xing hua yuan 	流星花園	c=1 d=0 t=379685
liu xing yu 	流星雨	c=5 d=8.29188e-72 t=379685
liu yan 	留言	c=6 d=1.89146e-57 t=379685
liu yang 	劉洋	c=1 d=1 t=14023
liu yao wei 	劉要偉	c=1 d=0 t=379685
liu yi 	六一	c=1 d=3.71565e-30 t=379685
liu yue 	六月	c=8 d=1.38084e-61 t=379685
liu zhe 	留着	c=5 d=2.69006e-83 t=379685
liu zhou nian 	六週年	c=25 d=1.24904 t=94003
liu zhu 	留住	c=1 d=1 t=18874
liu zu 	留足	c=1 d=4.18216e-186 t=379685
lo 	咯	c=1 d=0 t=379685
long 	壟	c=1 d=1 t=82564
long 	聾	c=1 d=0 t=379685
long 	隆	c=2 d=6.25687e-102 t=379685
long 	龍	c=7 d=0.946485 t=379685
long gang 	龍崗	c=4 d=2.17897e-104 t=379685
long gang qu 	龍崗區	c=1 d=1.05408e-237 t=379685
long gu 	龍骨	c=2 d=0 t=379685
long ji 	龍極	c=1 d=5.99946e-49 t=379685
long jing 	龍井	c=3 d=5.64143e-31 t=379685
long jing cha 	龍井茶	c=1 d=4.18938e-30 t=379685
long juan feng 	龍捲風	c=1 d=1.41161e-85 t=379685
long men shan 	龍門山	c=1 d=0 t=379685
long shi 	龍士	c=3 d=2.68081e-59 t=379685
long ti 	龍體	c=1 d=1 t=31355
long xia 	龍蝦	c=3 d=4.74252e-127 t=379685
long xu cao 	龍鬚草	c=1 d=1.85075e-242 t=379685
long zhang 	龍章	c=1 d=1 t=98329
long zhou 	龍舟	c=4 d=1.22134 t=93347
lou 	嘍	c=3 d=1.14801e-65 t=379685
lou 	樓	c=96 d=0.1764 t=379685
lou 	漏	c=12 d=5.43063e-24 t=379685
lou 	簍	c=1 d=2.03089e-130 t=379685
lou ceng 	樓層	c=4 d=0.000703108 t=379685
lou dao 	樓道	c=1 d=1 t=41264
lou dian 	漏電	c=4 d=7.91152e-114 t=379685
lou diao 	漏掉	c=1 d=0 t=379685
lou ding 	樓頂	c=2 d=2.2598e-62 t=379685
lou dong 	漏洞	c=11 d=9.58278e-29 t=379685
lou dou 	漏斗	c=17 d=4.09847e-57 t=379685
lou dou tu 	漏斗圖	c=3 d=0 t=379685
lou fa 	漏發	c=9 d=8.32385e-166 t=379685
lou jie 	漏接	c=1 d=5.33737e-85 t=379685
lou kong 	鏤空	c=2 d=0 t=379685
lou pan 	樓盤	c=3 d=1.32122e-16 t=379685
lou shang 	樓上	c=15 d=9.70847e-94 t=379685
lou shui 	漏水	c=4 d=1.20276e-52 t=379685
lou ti 	樓梯	c=7 d=6.63113e-109 t=379685
lou xi 	陋習	c=1 d=3.85171e-247 t=379685
lou xia 	樓下	c=29 d=4.10796e-05 t=379685
lou yu 	漏雨	c=1 d=7.63028e-260 t=379685
lou zhu 	樓主	c=4 d=1.25813e-25 t=379685
lu 	廬	c=1 d=1.8752e-73 t=379685
lu 	路	c=96 d=0.52783 t=379685
lu 	錄	c=4 d=1.36357e-60 t=379685
lu 	陸	c=5 d=0 t=379685
lu 	露	c=1 d=2.05382e-114 t=379685
lu 	魯	c=1 d=4.75886e-147 t=379685
lu 	鷺	c=1 d=0 t=379685
lu bian 	路邊	c=6 d=1.31925e-80 t=379685
lu bu 	盧布	c=3 d=0 t=379685
lu chen 	麓辰	c=5 d=1 t=83242
lu cheng 	路程	c=1 d=1.45852e-146 t=379685
lu chi 	路癡	c=3 d=4.50616e-64 t=379685
lu chu 	露出	c=1 d=1.14307e-220 t=379685
lu da 	魯達	c=1 d=3.40072e-135 t=379685
lu dan 	滷蛋	c=1 d=0 t=379685
lu duan 	路段	c=3 d=2.27869e-183 t=379685
lu fei 	路費	c=2 d=2.76597e-108 t=379685
lu fei 	鷺飛	c=4 d=6.02953e-49 t=379685
lu gan 	盧柑	c=1 d=2.32176e-233 t=379685
lu ge 	錄個	c=1 d=1 t=59755
lu guo 	路過	c=3 d=2.47691e-53 t=379685
lu jin 	路僅	c=1 d=2.34581e-119 t=379685
lu jing 	路徑	c=85 d=2.88039e-05 t=379685
lu kao 	路考	c=2 d=1.74255e-114 t=379685
lu kou 	路口	c=41 d=2.58035e-05 t=379685
lu kuang 	路況	c=5 d=9.39303e-29 t=379685
lu lu 	露露	c=1 d=7.93678e-194 t=379685
lu mang 	魯莽	c=1 d=1 t=76537
lu mian 	路面	c=3 d=1.90108e-146 t=379685
lu nu 	路怒	c=1 d=1.33544e-197 t=379685
lu pai 	路牌	c=1 d=1.10217e-115 t=379685
lu pi 	鹿皮	c=1 d=1.21599e-271 t=379685
lu ping 	錄屏	c=9 d=3.41404e-34 t=379685
lu qu 	錄取	c=3 d=0 t=379685
lu rou 	滷肉	c=1 d=9.23686e-67 t=379685
lu ru 	錄入	c=9 d=2.28499e-16 t=379685
lu shan 	廬山	c=12 d=1.2083e-79 t=379685
lu shang 	路上	c=63 d=0.00657157 t=379685
lu su 	魯肅	c=4 d=5.97303e-144 t=379685
lu sun 	蘆筍	c=1 d=1.00998e-58 t=379685
lu tai 	露臺	c=1 d=1 t=78569
lu tian 	露天	c=2 d=7.74969e-251 t=379685
lu tu 	路途	c=1 d=1.19288e-163 t=379685
lu tu jia 	路途假	c=3 d=7.33914e-169 t=379685
lu xian 	路線	c=24 d=3.62413e-94 t=379685
lu xiang 	錄像	c=1 d=5.11087e-163 t=379685
lu xin 	陸鑫	c=2 d=1 t=33110
lu xu 	陸續	c=2 d=3.46223e-140 t=379685
lu xun 	魯迅	c=2 d=1.99005 t=63239
lu yin 	錄音	c=22 d=3.99308e-83 t=379685
lu yin bi 	錄音筆	c=5 d=1.43141e-62 t=379685
lu ying 	錄影	c=1 d=1.41161e-85 t=379685
lu ying 	露營	c=1 d=2.53712e-159 t=379685
lu yong 	錄用	c=1 d=0 t=379685
lu you 	路由	c=17 d=0.133989 t=379685
lu you qi 	路由器	c=6 d=2.68371e-64 t=379685
lu zhan dui 	陸戰隊	c=1 d=0 t=379685
lu zhi 	錄製	c=3 d=1.64128e-35 t=379685
lu zhi 	魯直	c=2 d=0 t=379685
lu zhong jian 	路中間	c=1 d=1 t=100101
luan 	亂	c=42 d=0.557106 t=379685
luan 	卵	c=3 d=3.8867e-177 t=379685
luan diu 	亂丟	c=1 d=2.01482e-300 t=379685
luan dong 	亂動	c=2 d=2.09366e-211 t=379685
luan jiao 	亂叫	c=1 d=1 t=51832
luan kai 	亂開	c=1 d=1.24686e-213 t=379685
luan lai 	亂來	c=2 d=4.43771e-31 t=379685
luan ma 	亂碼	c=31 d=6.07147e-05 t=379685
luan pen 	亂噴	c=1 d=1 t=71733
luan qi ba zao 	亂七八糟	c=3 d=4.97789e-147 t=379685
luan reng 	亂扔	c=1 d=8.35935e-216 t=379685
luan ting 	亂停	c=1 d=1.12535e-07 t=379685
luan yong 	卵用	c=1 d=1.95585e-186 t=379685
lun 	倫	c=1 d=1.7258e-155 t=379685
lun 	論	c=2 d=4.31977e-67 t=379685
lun 	輪	c=6 d=7.66535e-167 t=379685
lun bo 	輪播	c=19 d=8.07417e-06 t=379685
lun chuan 	輪船	c=1 d=1 t=64504
lun gu 	輪轂	c=8 d=7.64085e-100 t=379685
lun jia 	倫家	c=1 d=5.62573e-57 t=379685
lun liu 	輪流	c=1 d=0 t=379685
lun tai 	輪胎	c=5 d=7.79521e-100 t=379685
lun tan 	論壇	c=4 d=1.90398e-17 t=379685
lun wen 	論文	c=6 d=9.86939e-06 t=379685
lun xian 	淪陷	c=1 d=1 t=1346
lun xun 	輪訓	c=1 d=6.02607e-101 t=379685
lun xun 	輪詢	c=16 d=1 t=101850
lun yi 	輪椅	c=1 d=1.14915e-106 t=379685
lun zhuang 	輪狀	c=1 d=1 t=48358
lun zi 	輪子	c=1 d=1 t=48349
luo 	洛	c=2 d=1.82716e-150 t=379685
luo 	籮	c=1 d=0 t=379685
luo 	羅	c=2 d=1.74818e-42 t=379685
luo 	落	c=3 d=1.00844e-40 t=379685
luo 	蘿	c=1 d=0 t=379685
luo 	裸	c=0 d=5.64802e-222 t=379685
luo bo 	蘿蔔	c=7 d=3.12025e-53 t=379685
luo bo gan 	蘿蔔乾	c=3 d=5.41776e-53 t=379685
luo che jia 	裸車價	c=1 d=5.67633e-221 t=379685
luo de 	落得	c=1 d=1.05428e-63 t=379685
luo di 	落地	c=5 d=2.3395e-45 t=379685
luo ding 	螺釘	c=2 d=2.91562e-236 t=379685
luo ge 	羅戈	c=2 d=1 t=93908
luo han 	羅漢	c=0 d=0.1 t=50843
luo han qing 	羅漢清	c=1 d=1 t=46783
luo han quan 	羅漢拳	c=1 d=4.53092e-99 t=379685
luo he 	漯河	c=3 d=0 t=379685
luo hong 	落紅	c=1 d=1 t=82569
luo hou 	落後	c=4 d=1.89583 t=67525
luo hu 	落戶	c=5 d=0 t=379685
luo ji 	裸機	c=3 d=3.07887e-83 t=379685
luo ji 	邏輯	c=218 d=0.0144789 t=379685
luo ji ceng 	邏輯層	c=2 d=1.96561 t=81167
luo jiao dian 	落腳點	c=1 d=1 t=49200
luo ku 	落庫	c=1 d=1 t=74540
luo li 	蘿莉	c=1 d=1.43353e-31 t=379685
luo li ta 	絡麗塔	c=1 d=1 t=47639
luo lie 	羅列	c=1 d=0 t=379685
luo ma 	羅馬	c=3 d=1.48085e-284 t=379685
luo ma san 	羅馬傘	c=5 d=1.59922e-283 t=379685
luo mao 	螺帽	c=1 d=4.02913e-218 t=379685
luo mu 	落幕	c=1 d=1.05207e-244 t=379685
luo pan 	羅盤	c=2 d=2.04497e-122 t=379685
luo ri 	落日	c=2 d=0.392586 t=379685
luo shi 	落實	c=1 d=2.87834e-26 t=379685
luo shuan 	螺栓	c=3 d=9.9813e-95 t=379685
luo si 	螺絲	c=8 d=6.26932e-68 t=379685
luo si dao 	螺絲刀	c=4 d=1.97543e-68 t=379685
luo suo 	羅嗦	c=11 d=5.24361e-53 t=379685
luo wen 	羅文	c=1 d=3.5857e-258 t=379685
luo ye 	落葉	c=2 d=3.03129e-135 t=379685
luo yuan 	洛遠	c=4 d=2.59735 t=85633
lv 	呂	c=5 d=4.99839e-19 t=379685
lv 	旅	c=4 d=7.96436e-139 t=379685
lv 	率	c=63 d=9.86138e-10 t=379685
lv 	綠	c=6 d=6.37608e-31 t=379685
lv 	鋁	c=1 d=8.8659e-26 t=379685
lv 	驢	c=2 d=2.06829e-213 t=379685
lv biao 	綠標	c=1 d=1.65104e-134 t=379685
lv bo 	濾波	c=1 d=1.14732e-146 t=379685
lv cha 	綠茶	c=3 d=0.0164078 t=379685
lv cheng 	綠城	c=1 d=0 t=379685
lv deng 	綠燈	c=3 d=3.69802e-121 t=379685
lv dian 	旅店	c=1 d=0.0143357 t=379685
lv dou 	綠豆	c=1 d=0.00132016 t=379685
lv dou zhou 	綠豆粥	c=2 d=5.53831e-23 t=379685
lv dun 	綠盾	c=1 d=1.353e-233 t=379685
lv geng 	綠梗	c=1 d=4.14676e-233 t=379685
lv guan 	旅館	c=3 d=1.27886e-21 t=379685
lv hua 	綠化	c=1 d=3.42057e-174 t=379685
lv jing 	濾鏡	c=1 d=0 t=379685
lv ke 	旅客	c=2 d=0 t=379685
lv li 	綠籬	c=1 d=9.61585e-187 t=379685
lv liu 	綠柳	c=1 d=1 t=82559
lv luo 	綠籮	c=4 d=3.97729e-242 t=379685
lv lv 	綠綠	c=1 d=8.61092e-65 t=379685
lv pi 	驢皮	c=1 d=0 t=379685
lv se 	綠色	c=6 d=6.15972e-65 t=379685
lv shi 	律師	c=5 d=1.76128e-21 t=379685
lv tu 	旅途	c=1 d=1.19885e-163 t=379685
lv xing 	旅行	c=33 d=2.7925e-15 t=379685
lv xing she 	旅行社	c=2 d=2.60958e-108 t=379685
lv you 	旅遊	c=16 d=2.7028e-21 t=379685
lv you 	驢友	c=1 d=1.48778e-115 t=379685
lv you qu 	旅遊區	c=1 d=0 t=379685
lve 	略	c=2 d=7.40241e-80 t=379685
ma 	嗎	c=769 d=1.24374 t=379685
ma 	嘛	c=23 d=1.3578e-10 t=379685
ma 	媽	c=15 d=4.31155e-74 t=379685
ma 	碼	c=24 d=7.23223e-11 t=379685
ma 	罵	c=23 d=2.37363e-52 t=379685
ma 	馬	c=28 d=0.00279479 t=379685
ma 	麻	c=6 d=2.16281e-134 t=379685
ma bi 	馬幣	c=10 d=6.45983e-101 t=379685
ma bi 	麻痹	c=2 d=1.32737e-232 t=379685
ma bu 	抹布	c=4 d=8.15618e-15 t=379685
ma bu 	麻布	c=1 d=1.11875e-26 t=379685
ma che 	馬車	c=3 d=7.64476e-136 t=379685
ma da 	馬達	c=0 d=7.52838e-103 t=379685
ma da jia si jia 	馬達加斯加	c=1 d=0 t=379685
ma da jing 	馬達京	c=6 d=2.25135e-69 t=379685
ma da si 	馬達斯	c=1 d=0 t=379685
ma dai 	麻袋	c=1 d=1 t=83175
ma dan 	媽蛋	c=5 d=3.48291e-210 t=379685
ma di 	嗎第	c=1 d=1 t=28118
ma di 	碼地	c=20 d=1 t=92853
ma di 	碼第	c=3 d=4.44829e-59 t=379685
ma dou 	麻豆	c=1 d=1 t=59685
ma fan 	麻煩	c=236 d=0.0515718 t=379685
ma fan shi 	麻煩事	c=1 d=1.71619e-60 t=379685
ma feng wo 	馬蜂窩	c=1 d=2.85944e-213 t=379685
ma jia 	馬甲	c=2 d=2.56174e-155 t=379685
ma jiang 	麻醬	c=1 d=1 t=66619
ma la 	麻辣	c=0 d=0 t=379685
ma la song 	馬拉松	c=1 d=1.06877e-194 t=379685
ma la xiang guo 	麻辣香鍋	c=1 d=0 t=379685
ma lai 	馬來	c=2 d=1.27065e-112 t=379685
ma lai xi ya 	馬來西亞	c=14 d=1.82833e-40 t=379685
ma lan 	馬蘭	c=0 d=6.27113e-71 t=379685
ma lan tou 	馬蘭頭	c=2 d=6.30255e-70 t=379685
ma li 	馬利	c=2 d=0 t=379685
ma li 	馬力	c=1 d=1.4752e-309 t=379685
ma li 	馬里	c=0 d=0 t=379685
ma li ang 	馬里昂	c=1 d=0 t=379685
ma li ao 	馬里奧	c=1 d=1.94776e-196 t=379685
ma lu 	馬路	c=2 d=3.09638e-78 t=379685
ma ma 	媽媽	c=66 d=3.03849e-16 t=379685
ma ma 	麻麻	c=1 d=2.69043e-114 t=379685
ma nong 	嗎弄	c=1 d=1.93035e-208 t=379685
ma nong 	碼農	c=1 d=5.53519e-72 t=379685
ma que 	麻雀	c=1 d=2.44453e-104 t=379685
ma ren 	罵人	c=3 d=3.11362e-68 t=379685
ma sai ke 	馬賽克	c=1 d=0 t=379685
ma shang 	馬上	c=38 d=3.12085e-07 t=379685
ma si 	罵死	c=1 d=1 t=72168
ma si ke 	馬斯克	c=1 d=1 t=106009
ma ta er 	馬他爾	c=1 d=0 t=379685
ma ti lian 	馬蹄蓮	c=1 d=1.24643e-209 t=379685
ma tong 	馬桶	c=6 d=7.38457e-81 t=379685
ma ya 	瑪雅	c=1 d=1.1454e-97 t=379685
ma yi 	螞蟻	c=87 d=1.8155e-16 t=379685
ma yi jin fu 	螞蟻金服	c=5 d=1.88197e-86 t=379685
ma yi xin 	馬亦芯	c=5 d=0.034562 t=379685
ma yi xing yuan 	螞蟻星願	c=2 d=1 t=90830
ma yun 	馬雲	c=3 d=7.96782e-93 t=379685
ma zi da 	馬自達	c=7 d=1.79226e-129 t=379685
ma zong 	馬總	c=3 d=5.98296e-46 t=379685
ma zu 	媽祖	c=1 d=1.31735e-66 t=379685
mai 	埋	c=8 d=1.20569e-49 t=379685
mai 	買	c=489 d=0.624631 t=379685
mai 	賣	c=49 d=0.00975476 t=379685
mai 	邁	c=3 d=5.43413e-208 t=379685
mai 	霾	c=4 d=9.93032e-242 t=379685
mai 	麥	c=10 d=3.05736e-30 t=379685
mai bo 	脈搏	c=1 d=5.32925e-214 t=379685
mai cai 	買菜	c=7 d=4.10415e-46 t=379685
mai cai 	賣菜	c=1 d=2.7722e-319 t=379685
mai che 	買車	c=25 d=1.54386e-21 t=379685
mai chu 	賣出	c=32 d=6.84744e-67 t=379685
mai dang lao 	麥當勞	c=36 d=0.0389686 t=379685
mai dao 	買到	c=3 d=1.92189e-127 t=379685
mai de long 	麥德龍	c=1 d=2.75276e-295 t=379685
mai dian 	埋點	c=382 d=2.66707 t=379685
mai dian tu 	埋點圖	c=2 d=3.97127e-48 t=379685
mai dian tuo 	埋點脫	c=1 d=7.22211e-84 t=379685
mai diao 	賣掉	c=2 d=3.23198e-07 t=379685
mai dong 	脈動	c=2 d=0 t=379685
mai dong 	麥冬	c=2 d=0 t=379685
mai fan 	買飯	c=1 d=2.01733e-109 t=379685
mai fang 	買房	c=6 d=1.03376e-67 t=379685
mai fang 	賣房	c=1 d=1 t=61149
mai ge 	買個	c=1 d=4.19512e-193 t=379685
mai hao 	買好	c=1 d=7.10733e-72 t=379685
mai hua 	買花	c=1 d=3.17817e-221 t=379685
mai jia 	買家	c=3 d=2.4094e-63 t=379685
mai jia 	賣家	c=4 d=1.9858e-12 t=379685
mai ke 	邁克	c=1 d=5.8659e-137 t=379685
mai le 	買了	c=2 d=2.3485e-15 t=379685
mai mai 	買買	c=0 d=1.22959e-197 t=379685
mai mai 	買賣	c=3 d=9.09837e-07 t=379685
mai mai mai 	買買買	c=1 d=1.23575e-196 t=379685
mai pian zhou 	麥片粥	c=1 d=2.68557e-34 t=379685
mai piao 	買票	c=2 d=2.76608e-293 t=379685
mai ru 	買入	c=42 d=5.72226e-44 t=379685
mai shu 	買書	c=1 d=2.51891e-280 t=379685
mai tou 	埋頭	c=0 d=4.20209e-96 t=379685
mai tou de 	埋頭的	c=1 d=4.22315e-95 t=379685
mai xia 	買下	c=1 d=4.09208e-77 t=379685
mai ya 	麥芽	c=1 d=0 t=379685
mai yao 	買藥	c=2 d=3.7253e-229 t=379685
mai yi 	買一	c=0 d=3.97291e-142 t=379685
mai yi song yi 	買一送一	c=1 d=0 t=379685
mai yi zeng yi 	買一贈一	c=1 d=3.99282e-141 t=379685
mai yu 	賣魚	c=1 d=1.07531 t=68748
mai yu qiao 	賣魚橋	c=4 d=2.88154 t=70541
mai yuan 	埋怨	c=11 d=2.19099e-79 t=379685
mai zai 	買在	c=1 d=0 t=379685
mai zi 	麥子	c=1 d=0 t=379685
man 	慢	c=117 d=0.000293395 t=379685
man 	曼	c=0 d=8.18964e-211 t=379685
man 	滿	c=26 d=0.000184229 t=379685
man 	漫	c=1 d=0 t=379685
man 	蠻	c=14 d=2.66874e-76 t=379685
man bu 	漫步	c=1 d=1.18471e-141 t=379685
man chong 	蟎蟲	c=2 d=0 t=379685
man da 	蠻大	c=2 d=1 t=102795
man dian 	慢點	c=1 d=0 t=379685
man dong zuo 	慢動作	c=1 d=9.15525e-139 t=379685
man du 	滿度	c=1 d=1 t=82223
man duo 	蠻多	c=3 d=4.84824e-160 t=379685
man fan she 	漫反射	c=1 d=2.42053e-135 t=379685
man fen 	滿分	c=3 d=7.92887e-06 t=379685
man hua 	漫畫	c=3 d=4.64171e-236 t=379685
man man 	慢慢	c=13 d=2.05011e-34 t=379685
man man 	滿滿	c=2 d=3.76069e-201 t=379685
man mian 	滿面	c=0 d=2.54662e-57 t=379685
man pao 	慢跑	c=2 d=4.8803e-120 t=379685
man ping 	滿屏	c=1 d=3.15423e-44 t=379685
man she 	漫射	c=1 d=0 t=379685
man tan 	漫談	c=1 d=1 t=31571
man teng teng 	慢騰騰	c=1 d=2.99207e-217 t=379685
man tian 	漫天	c=1 d=3.10232e-84 t=379685
man tian xing 	滿天星	c=2 d=8.97637e-54 t=379685
man tou 	饅頭	c=1 d=2.16478e-86 t=379685
man xin 	蠻新	c=1 d=0 t=379685
man yan 	蔓延	c=1 d=0 t=379685
man yi 	滿意	c=8 d=5.9053e-10 t=379685
man yi du 	滿意度	c=4 d=0 t=379685
man you you 	慢悠悠	c=1 d=1.02864e-185 t=379685
man yuan 	蠻遠	c=1 d=0 t=379685
man zai 	滿載	c=1 d=0 t=379685
man zhuo 	滿桌	c=1 d=1.98482e-300 t=379685
man zu 	滿足	c=25 d=7.92187e-25 t=379685
man zu de 	滿足的	c=1 d=1 t=25318
man zuo 	滿座	c=0 d=2.18291e-185 t=379685
man zuo lv 	滿座率	c=1 d=2.19385e-184 t=379685
mang 	忙	c=72 d=2.66075e-13 t=379685
mang 	芒	c=1 d=1 t=83349
mang dao 	盲道	c=2 d=1.956 t=52427
mang guo 	忙過	c=1 d=0 t=379685
mang guo 	芒果	c=6 d=7.36222e-16 t=379685
mang lu 	忙碌	c=2 d=1.69743e-19 t=379685
mang qu 	盲區	c=2 d=3.99063e-215 t=379685
mang ran 	茫然	c=1 d=4.76323e-99 t=379685
mang ren 	盲人	c=3 d=2.1553e-05 t=379685
mao 	冒	c=43 d=2.15332e-53 t=379685
mao 	帽	c=2 d=0 t=379685
mao 	毛	c=8 d=0.0482478 t=379685
mao 	矛	c=1 d=1 t=92744
mao 	茂	c=1 d=2.02154e-251 t=379685
mao 	貓	c=11 d=6.09338e-18 t=379685
mao 	貿	c=1 d=1.93323e-108 t=379685
mao bi 	毛筆	c=1 d=1 t=50115
mao bing 	毛病	c=8 d=7.13255e-143 t=379685
mao dou 	毛豆	c=1 d=1.03039e-58 t=379685
mao dun 	冒頓	c=10 d=9.80699e-07 t=379685
mao dun 	矛盾	c=3 d=0 t=379685
mao hao 	冒號	c=13 d=6.58663e-118 t=379685
mao hou 	冒後	c=1 d=5.23953e-132 t=379685
mao jin 	毛巾	c=5 d=0.017163 t=379685
mao keng 	茅坑	c=1 d=3.30975e-23 t=379685
mao mao 	貓貓	c=3 d=3.56631e-18 t=379685
